h3_polygon,route_id,route_long_name,trip_id,company,transport_mode,stop_sequence,arrival_time,departure_time,stop_name,stop_lon,stop_lat,arrival_date,departure_date,h3_cell
"POLYGON ((-3.383136 47.85618, -3.697399 47.780456, -3.742166 47.548576, -3.474523 47.393039, -3.162453 47.468776, -3.115843 47.700034, -3.383136 47.85618))",FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,Paris - Quimper TGV,OCESN8751F3171021:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,5,23:00:00,23:03:00,Lorient,-3.366221,47.755597,2024-11-03 23:00:00,2024-11-03 23:00:00,594902070562127871
"POLYGON ((-3.383136 47.85618, -3.697399 47.780456, -3.742166 47.548576, -3.474523 47.393039, -3.162453 47.468776, -3.115843 47.700034, -3.383136 47.85618))",FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,Paris - Quimper TGV,OCESN8752F3158869:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,1,20:51:00,20:54:00,Lorient,-3.366221,47.755597,2024-11-03 20:51:00,2024-11-03 20:51:00,594902070562127871
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN12295F3292204:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,19:12:00,19:12:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 19:12:00,2024-11-03 19:12:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::73D50859-5CA3-42BE-92D2-15B56125EF05:,Paris - Haut-Rhin TGV,OCESN2352F3165230:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,3,10:17:00,10:17:00,Paris Est,2.358424,48.876742,2024-11-03 10:17:00,2024-11-03 10:17:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,Paris - Bas-Rhin TGV,OCESN2431F3392463:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,14:57:00,14:57:00,Paris Est,2.358424,48.876742,2024-11-03 14:57:00,2024-11-03 14:57:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,Paris - Bas-Rhin TGV,OCESN2471F3163430:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,21:55:00,21:55:00,Paris Est,2.358424,48.876742,2024-11-03 21:55:00,2024-11-03 21:55:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,Paris - Nancy TGV,OCESN2534F3165066:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,2,09:48:00,09:48:00,Paris Est,2.358424,48.876742,2024-11-03 09:48:00,2024-11-03 09:48:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::7B49D18D-9775-42E3-9A17-CD0356432A4F:,Paris - Vosges TGV,OCESN2580F3391701:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,3,18:46:00,18:46:00,Paris Est,2.358424,48.876742,2024-11-03 18:46:00,2024-11-03 18:46:00,595032912445833215
"POLYGON ((6.908627 48.787624, 6.828196 48.567179, 7.078675 48.427854, 7.410463 48.508655, 7.492872 48.729225, 7.241518 48.868872, 6.908627 48.787624))",FR:Line::7B49D18D-9775-42E3-9A17-CD0356432A4F:,Paris - Vosges TGV,OCESN2583F3163582:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,5,22:13:00,22:16:00,Saverne,7.362055,48.744483,2024-11-03 22:13:00,2024-11-03 22:13:00,595029674040492031
"POLYGON ((5.743831 48.89487, 5.66738 48.674723, 5.918549 48.538702, 6.24713 48.622527, 6.325574 48.842831, 6.073447 48.979156, 5.743831 48.89487))",FR:Line::7B49D18D-9775-42E3-9A17-CD0356432A4F:,Paris - Vosges TGV,OCESN2588F3175134:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,3,17:10:00,17:16:00,Nancy,6.174579,48.689857,2024-11-03 17:10:00,2024-11-03 17:10:00,595029588141146111
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,Paris - Metz TGV,OCESN2613F3163894:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,15:39:00,15:39:00,Paris Est,2.358424,48.876742,2024-11-03 15:39:00,2024-11-03 15:39:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,Paris - Grenoble TGV,OCESN6925F2742442:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,0,18:14:00,18:14:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 18:14:00,2024-11-03 18:14:00,595032912445833215
"POLYGON ((5.754884 45.426507, 5.681808 45.198542, 5.921774 45.054209, 6.235694 45.137546, 6.31059 45.36571, 6.069749 45.510341, 5.754884 45.426507))",FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,Paris - Grenoble TGV,OCESN6925F2742442:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,2,21:13:00,21:13:00,Grenoble,5.714114,45.19313,2024-11-03 21:13:00,2024-11-03 21:13:00,595031426387148799
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,Paris - Brest TGV,OCESN8033F3159471:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,18:08:00,18:08:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 18:08:00,2024-11-03 18:08:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD:,Paris - Rennes - Saint-Malo - Saint-Brieuc TGV,OCESN8066F3163514:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,3,23:45:00,23:45:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 23:45:00,2024-11-03 23:45:00,595032912445833215
"POLYGON ((1.383524 43.746496, 1.326399 43.51629, 1.55531 43.354726, 1.84769 43.447494, 1.906369 43.677485, 1.67093 43.814367, 1.383524 43.746496))",FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,Paris - Toulouse TGV,OCESN8504F3168086:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,08:19:00,08:19:00,Toulouse Matabiau,1.453616,43.611206,2024-11-03 08:19:00,2024-11-03 08:19:00,595484511077138431
"POLYGON ((1.383524 43.746496, 1.326399 43.51629, 1.55531 43.354726, 1.84769 43.447494, 1.906369 43.677485, 1.67093 43.814367, 1.383524 43.746496))",FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,Paris - Toulouse TGV,OCESN8511F3236882:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,3,18:29:00,18:29:00,Toulouse Matabiau,1.453616,43.611206,2024-11-03 18:29:00,2024-11-03 18:29:00,595484511077138431
"POLYGON ((-1.648835 43.643735, -1.941313 43.565989, -1.988658 43.330314, -1.745068 43.173091, -1.454551 43.250917, -1.405671 43.485885, -1.648835 43.643735))",FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,Paris - Hendaye TGV,OCESN8530F3155312:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,07:23:00,07:26:00,Saint-Jean-de-Luz - Ciboure,-1.661197,43.386065,2024-11-03 07:23:00,2024-11-03 07:23:00,594902405569576959
"POLYGON ((-1.648835 43.643735, -1.941313 43.565989, -1.988658 43.330314, -1.745068 43.173091, -1.454551 43.250917, -1.405671 43.485885, -1.648835 43.643735))",FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,Paris - Hendaye TGV,OCESN8536F3391088:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,11:20:00,11:23:00,Saint-Jean-de-Luz - Ciboure,-1.661197,43.386065,2024-11-03 11:20:00,2024-11-03 11:20:00,594902405569576959
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,Paris - Hendaye TGV,OCESN8536F3391088:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,6,15:51:00,15:51:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 15:51:00,2024-11-03 15:51:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8388F3292779:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,4,21:39:00,21:39:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 21:39:00,2024-11-03 21:39:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,Paris - Brest TGV,OCESN8605F3169764:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,08:37:00,08:37:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 08:37:00,2024-11-03 08:37:00,595032912445833215
"POLYGON ((-2.877887 48.84911, -3.19651 48.776693, -3.243656 48.547301, -2.974064 48.390948, -2.657717 48.463389, -2.608697 48.692158, -2.877887 48.84911))",FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,Paris - Brest TGV,OCESN8630F3152724:2024-10-01T00:19:58Z,sncf_tgv,TRAIN,3,15:16:00,15:19:00,Guingamp,-3.143343,48.555659,2024-11-03 15:16:00,2024-11-03 15:16:00,594904132146429951
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,Paris - Hendaye TGV,OCESN8542F3097454:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,6,19:49:00,19:49:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 19:49:00,2024-11-03 19:49:00,595032912445833215
"POLYGON ((-2.877887 48.84911, -3.19651 48.776693, -3.243656 48.547301, -2.974064 48.390948, -2.657717 48.463389, -2.608697 48.692158, -2.877887 48.84911))",FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,Paris - Brest TGV,OCESN8641F3158277:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,5,21:39:00,21:41:00,Guingamp,-3.143343,48.555659,2024-11-03 21:39:00,2024-11-03 21:39:00,594904132146429951
"POLYGON ((-2.877887 48.84911, -3.19651 48.776693, -3.243656 48.547301, -2.974064 48.390948, -2.657717 48.463389, -2.608697 48.692158, -2.877887 48.84911))",FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,Paris - Brest TGV,OCESN8652F3170138:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,2,21:16:00,21:19:00,Guingamp,-3.143343,48.555659,2024-11-03 21:16:00,2024-11-03 21:16:00,594904132146429951
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,Paris - Lemans - Angers - Nantes TGV,OCESN8875F3156568:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,0,13:25:00,13:25:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 13:25:00,2024-11-03 13:25:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F:,Paris - Saint-Nazaire - Le Croisic TGV,OCESN8905F3152300:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,17:44:00,17:44:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 17:44:00,2024-11-03 17:44:00,595032912445833215
"POLYGON ((-2.226613 47.68955, -2.538479 47.617029, -2.586895 47.386408, -2.325224 47.228956, -2.015563 47.301531, -1.965379 47.531502, -2.226613 47.68955))",FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F:,Paris - Saint-Nazaire - Le Croisic TGV,OCESN8930F3405568:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,3,19:08:00,19:11:00,Pornichet,-2.344865,47.27043,2024-11-03 19:08:00,2024-11-03 19:08:00,594902165051408383
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,Paris - Nancy TGV,OCESN2542F3302276:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,1,16:01:00,16:01:00,Paris Est,2.358424,48.876742,2024-11-03 16:01:00,2024-11-03 16:01:00,595032912445833215
"POLYGON ((4.899425 47.25653, 4.827565 47.032621, 5.073367 46.894794, 5.392002 46.980594, 5.465773 47.204706, 5.219 47.342817, 4.899425 47.25653))",FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,Lux/Alsace/Loraine - Paca,OCESN2239F3311402:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,6,16:39:00,16:42:00,Beaune,4.848423,47.023014,2024-11-03 16:39:00,2024-11-03 16:39:00,595030799321923583
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::7B49D18D-9775-42E3-9A17-CD0356432A4F:,Paris - Vosges TGV,OCESN2573F2543334:2024-10-06T00:31:34Z,sncf_tgv,TRAIN,0,18:06:00,18:06:00,Paris Est,2.358424,48.876742,2024-11-03 18:06:00,2024-11-03 18:06:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,Paris - Reims - Sedan TGV,OCESN2751F3153127:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,18:25:00,18:25:00,Paris Est,2.358424,48.876742,2024-11-03 18:25:00,2024-11-03 18:25:00,595032912445833215
"POLYGON ((2.826666 49.967504, 2.512247 49.914386, 2.445805 49.695635, 2.692197 49.530714, 3.004186 49.584047, 3.0722 49.802085, 2.826666 49.967504))",FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:,Lille Lyon TGV,OCESN5092F3268780:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,4,18:36:00,18:39:00,TGV Haute Picardie,2.831619,49.859172,2024-11-03 18:36:00,2024-11-03 18:36:00,594919989165686783
"POLYGON ((3.502613 43.530724, 3.438713 43.299789, 3.673112 43.157123, 3.972374 43.245131, 4.038014 43.47635, 3.802654 43.619279, 3.502613 43.530724))",FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris - Languedoc Roussillon TGV,OCESN6033F3152735:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,5,13:50:00,13:53:00,Agde,3.466203,43.31728,2024-11-03 13:50:00,2024-11-03 13:50:00,595485507509551103
"POLYGON ((2.610752 43.261291, 2.550028 43.030267, 2.783479 42.889356, 3.078658 42.979224, 3.141109 43.210561, 2.906656 43.351719, 2.610752 43.261291))",FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris - Languedoc Roussillon TGV,OCESN6038F3152729:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,18:36:00,18:39:00,Narbonne,3.005667,43.190618,2024-11-03 18:36:00,2024-11-03 18:36:00,595484760185241599
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB:,Paris - Côte d'Azur TGV,OCESN6173F3310788:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,0,09:10:00,09:10:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 09:10:00,2024-11-03 09:10:00,595032912445833215
"POLYGON ((3.502613 43.530724, 3.438713 43.299789, 3.673112 43.157123, 3.972374 43.245131, 4.038014 43.47635, 3.802654 43.619279, 3.502613 43.530724))",FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris - Languedoc Roussillon TGV,OCESN6036F3452554:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,16:07:00,16:10:00,Agde,3.466203,43.31728,2024-11-03 16:07:00,2024-11-03 16:07:00,595485507509551103
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,Paris - Marseille - Toulon TGV,OCESN6137F3164547:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,21:38:00,21:38:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 21:38:00,2024-11-03 21:38:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,Paris - Marseille - Toulon TGV,OCESN6153F3310946:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,0,18:10:00,18:10:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 18:10:00,2024-11-03 18:10:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris - Languedoc Roussillon TGV,OCESN6050F3164955:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,18:12:00,18:12:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 18:12:00,2024-11-03 18:12:00,595032912445833215
"POLYGON ((4.899425 47.25653, 4.827565 47.032621, 5.073367 46.894794, 5.392002 46.980594, 5.465773 47.204706, 5.219 47.342817, 4.899425 47.25653))",FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,Lux/Alsace/Loraine - Paca,OCESN5537F3312481:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,7,16:39:00,16:42:00,Beaune,4.848423,47.023014,2024-11-03 16:39:00,2024-11-03 16:39:00,595030799321923583
"POLYGON ((6.961601 43.857337, 6.885936 43.626167, 7.121022 43.47529, 7.432543 43.555264, 7.509948 43.786609, 7.274094 43.937809, 6.961601 43.857337))",FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,Lux/Alsace/Loraine - Paca,OCESN5537F3312481:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,16,22:21:00,22:24:00,Antibes,7.119913,43.585971,2024-11-03 22:21:00,2024-11-03 22:21:00,595485172502102015
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:,Paris - Marseille - Toulon TGV,OCESN6111F3162098:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,11:38:00,11:38:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 11:38:00,2024-11-03 11:38:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,Paris - Lyon TGV,OCESN6605F3159979:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,07:52:00,07:52:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 07:52:00,2024-11-03 07:52:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,Paris - Lyon TGV,OCESN6607F3159976:2024-09-30T00:22:58Z,sncf_tgv,TRAIN,0,09:00:00,09:00:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 09:00:00,2024-11-03 09:00:00,595032912445833215
"POLYGON ((2.610752 43.261291, 2.550028 43.030267, 2.783479 42.889356, 3.078658 42.979224, 3.141109 43.210561, 2.906656 43.351719, 2.610752 43.261291))",FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris - Languedoc Roussillon TGV,OCESN6225F3097097:2024-10-11T00:34:04Z,sncf_tgv,TRAIN,7,22:19:00,22:22:00,Narbonne,3.005667,43.190618,2024-11-03 22:19:00,2024-11-03 22:19:00,595484760185241599
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,Paris - Lyon TGV,OCESN6618F3548929:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,2,15:00:00,15:00:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 15:00:00,2024-11-03 15:00:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris - Languedoc Roussillon TGV,OCESN6279F3349725:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,18:56:00,18:56:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 18:56:00,2024-11-03 18:56:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,Paris - Lyon TGV,OCESN6623F3562490:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,17:00:00,17:00:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 17:00:00,2024-11-03 17:00:00,595032912445833215
"POLYGON ((1.383524 43.746496, 1.326399 43.51629, 1.55531 43.354726, 1.84769 43.447494, 1.906369 43.677485, 1.67093 43.814367, 1.383524 43.746496))",FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,Lyon - LR,OCESN6825F3065652:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,8,22:23:00,22:23:00,Toulouse Matabiau,1.453616,43.611206,2024-11-03 22:23:00,2024-11-03 22:23:00,595484511077138431
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,Paris - Saint-Etienne TGV,OCESN6689F3550413:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,19:00:00,19:00:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 19:00:00,2024-11-03 19:00:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,Paris - Grenoble TGV,OCESN6922F3163886:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,2,19:46:00,19:46:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 19:46:00,2024-11-03 19:46:00,595032912445833215
"POLYGON ((5.976891 46.107645, 5.902422 45.881066, 6.144435 45.737718, 6.461796 45.82065, 6.538115 46.047414, 6.295226 46.191063, 5.976891 46.107645))",FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,Paris - Chambéry - Annecy TGV,OCESN6949F3166453:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,4,21:40:00,21:40:00,Annecy,6.121826,45.902047,2024-11-03 21:40:00,2024-11-03 21:40:00,595030490084278271
"POLYGON ((3.419248 50.884162, 3.101135 50.83459, 3.031815 50.618643, 3.279015 50.452975, 3.594619 50.502774, 3.665518 50.718014, 3.419248 50.884162))",FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,Paris - Lille,OCESN7061F3241458:2024-10-08T00:31:46Z,sncf_tgv,TRAIN,1,18:48:00,18:48:00,Lille Flandres,3.06987,50.636577,2024-11-03 18:48:00,2024-11-03 18:48:00,594920264043593727
"POLYGON ((5.030131 45.852791, 4.959125 45.625827, 5.200476 45.484353, 5.513765 45.569559, 5.586613 45.796737, 5.344333 45.938497, 5.030131 45.852791))",FR:Line::D9F206DE-37B5-4299-A71A-5B4201D0B9F9:,Paris - Grenoble TGV,OCESN6919F3159716:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,1,16:07:00,16:11:00,Lyon Saint-Exupéry TGV,5.074969,45.721109,2024-11-03 16:07:00,2024-11-03 16:07:00,595030498674212863
